"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21512","checkRunNodeThree","Surefire suite","Tue Nov 11 02:22:53 UTC 2025","failed","Tue Nov 11 02:23:14 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","14653","checkRunNodeTwo","Surefire suite","Tue Nov 11 02:22:38 UTC 2025","broken","Tue Nov 11 02:22:53 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","22533","checkRunNodeNine","Surefire suite","Tue Nov 11 02:24:41 UTC 2025","failed","Tue Nov 11 02:25:03 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","14555","checkRunNodeSix","Surefire suite","Tue Nov 11 02:23:50 UTC 2025","broken","Tue Nov 11 02:24:05 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","14208","checkRunNode","Surefire suite","Tue Nov 11 02:24:26 UTC 2025","broken","Tue Nov 11 02:24:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21384","checkRunNodeOne","Surefire suite","Tue Nov 11 02:22:17 UTC 2025","failed","Tue Nov 11 02:22:38 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14892","checkRunNodeFour","Surefire suite","Tue Nov 11 02:23:14 UTC 2025","broken","Tue Nov 11 02:23:29 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21551","checkRunNodeSeven","Surefire suite","Tue Nov 11 02:24:05 UTC 2025","failed","Tue Nov 11 02:24:26 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","16256","checkRunNodeZero","Surefire suite","Tue Nov 11 02:22:00 UTC 2025","broken","Tue Nov 11 02:22:17 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21112","checkRunNodeFive","Surefire suite","Tue Nov 11 02:23:29 UTC 2025","failed","Tue Nov 11 02:23:50 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
