"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14219","checkRunNodeTwo","Surefire suite","Sat Jan 31 03:08:34 UTC 2026","broken","Sat Jan 31 03:08:48 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21121","checkRunNodeFive","Surefire suite","Sat Jan 31 03:09:27 UTC 2026","failed","Sat Jan 31 03:09:48 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14183","checkRunNodeSix","Surefire suite","Sat Jan 31 03:09:48 UTC 2026","broken","Sat Jan 31 03:10:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21024","checkRunNodeOne","Surefire suite","Sat Jan 31 03:08:13 UTC 2026","failed","Sat Jan 31 03:08:34 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14887","checkRunNodeFour","Surefire suite","Sat Jan 31 03:09:12 UTC 2026","broken","Sat Jan 31 03:09:27 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21366","checkRunNodeSeven","Surefire suite","Sat Jan 31 03:10:02 UTC 2026","failed","Sat Jan 31 03:10:24 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21380","checkRunNodeNine","Surefire suite","Sat Jan 31 03:10:39 UTC 2026","failed","Sat Jan 31 03:11:00 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","20574","checkRunNodeZero","Surefire suite","Sat Jan 31 03:07:52 UTC 2026","broken","Sat Jan 31 03:08:13 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15273","checkRunNode","Surefire suite","Sat Jan 31 03:10:24 UTC 2026","broken","Sat Jan 31 03:10:39 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","23949","checkRunNodeThree","Surefire suite","Sat Jan 31 03:08:48 UTC 2026","failed","Sat Jan 31 03:09:12 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
