"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24651","checkRunNodeZero","Surefire suite","Sat Jan 17 02:28:26 UTC 2026","failed","Sat Jan 17 02:28:51 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21564","checkRunNodeThree","Surefire suite","Sat Jan 17 02:29:27 UTC 2026","failed","Sat Jan 17 02:29:48 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","23694","checkRunNodeNine","Surefire suite","Sat Jan 17 02:31:22 UTC 2026","failed","Sat Jan 17 02:31:46 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","20328","checkRunNode","Surefire suite","Sat Jan 17 02:31:02 UTC 2026","failed","Sat Jan 17 02:31:22 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20436","checkRunNodeOne","Surefire suite","Sat Jan 17 02:28:51 UTC 2026","failed","Sat Jan 17 02:29:12 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","15085","checkRunNodeTwo","Surefire suite","Sat Jan 17 02:29:12 UTC 2026","broken","Sat Jan 17 02:29:27 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","14225","checkRunNodeFour","Surefire suite","Sat Jan 17 02:29:48 UTC 2026","broken","Sat Jan 17 02:30:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20487","checkRunNodeSix","Surefire suite","Sat Jan 17 02:30:18 UTC 2026","failed","Sat Jan 17 02:30:39 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15814","checkRunNodeFive","Surefire suite","Sat Jan 17 02:30:02 UTC 2026","failed","Sat Jan 17 02:30:18 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","23269","checkRunNodeSeven","Surefire suite","Sat Jan 17 02:30:39 UTC 2026","failed","Sat Jan 17 02:31:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
