"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20402","checkRunNode","Surefire suite","Wed Mar 11 03:15:12 UTC 2026","failed","Wed Mar 11 03:15:32 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","16043","checkRunNodeSeven","Surefire suite","Wed Mar 11 03:14:56 UTC 2026","failed","Wed Mar 11 03:15:12 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21172","checkRunNodeOne","Surefire suite","Wed Mar 11 03:13:00 UTC 2026","failed","Wed Mar 11 03:13:21 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","15202","checkRunNodeFour","Surefire suite","Wed Mar 11 03:14:05 UTC 2026","broken","Wed Mar 11 03:14:21 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21022","checkRunNodeFive","Surefire suite","Wed Mar 11 03:14:21 UTC 2026","failed","Wed Mar 11 03:14:42 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14045","checkRunNodeSix","Surefire suite","Wed Mar 11 03:14:42 UTC 2026","broken","Wed Mar 11 03:14:56 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","13554","checkRunNodeNine","Surefire suite","Wed Mar 11 03:15:32 UTC 2026","broken","Wed Mar 11 03:15:46 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","24129","checkRunNodeTwo","Surefire suite","Wed Mar 11 03:13:21 UTC 2026","failed","Wed Mar 11 03:13:45 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","19919","checkRunNodeZero","Surefire suite","Wed Mar 11 03:12:40 UTC 2026","broken","Wed Mar 11 03:13:00 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20249","checkRunNodeThree","Surefire suite","Wed Mar 11 03:13:45 UTC 2026","failed","Wed Mar 11 03:14:05 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
