"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23344","checkRunNodeSix","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","24375","checkRunNodeFour","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","24047","checkRunNodeTwo","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","22153","checkRunNodeOne","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","25421","checkRunNodeZero","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20477","checkRunNodeFive","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21708","checkRunNodeNine","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","20398","checkRunNodeSeven","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23478","checkRunNode","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20395","checkRunNodeThree","Surefire suite","2026-09-23","failed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
