"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18958","checkRunNodeZero","Surefire suite","Mon Apr 13 04:00:49 UTC 2026","broken","Mon Apr 13 04:01:08 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15953","checkRunNodeSix","Surefire suite","Mon Apr 13 04:02:38 UTC 2026","failed","Mon Apr 13 04:02:54 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","16068","checkRunNodeNine","Surefire suite","Mon Apr 13 04:03:32 UTC 2026","failed","Mon Apr 13 04:03:48 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","16364","checkRunNodeOne","Surefire suite","Mon Apr 13 04:01:08 UTC 2026","failed","Mon Apr 13 04:01:24 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","16538","checkRunNode","Surefire suite","Mon Apr 13 04:03:15 UTC 2026","broken","Mon Apr 13 04:03:32 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15034","checkRunNodeFive","Surefire suite","Mon Apr 13 04:02:23 UTC 2026","broken","Mon Apr 13 04:02:38 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","16396","checkRunNodeThree","Surefire suite","Mon Apr 13 04:01:46 UTC 2026","broken","Mon Apr 13 04:02:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21147","checkRunNodeFour","Surefire suite","Mon Apr 13 04:02:02 UTC 2026","failed","Mon Apr 13 04:02:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21434","checkRunNodeTwo","Surefire suite","Mon Apr 13 04:01:24 UTC 2026","failed","Mon Apr 13 04:01:46 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20920","checkRunNodeSeven","Surefire suite","Mon Apr 13 04:02:54 UTC 2026","failed","Mon Apr 13 04:03:15 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
