"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15664","checkRunNodeFive","Surefire suite","Tue Aug 19 16:58:22 UTC 2025","failed","Tue Aug 19 16:58:38 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","15642","checkRunNode","Surefire suite","Tue Aug 19 16:59:09 UTC 2025","failed","Tue Aug 19 16:59:25 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15618","checkRunNodeNine","Surefire suite","Tue Aug 19 16:59:25 UTC 2025","failed","Tue Aug 19 16:59:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15664","checkRunNodeThree","Surefire suite","Tue Aug 19 16:57:51 UTC 2025","failed","Tue Aug 19 16:58:06 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15739","checkRunNodeOne","Surefire suite","Tue Aug 19 16:57:19 UTC 2025","failed","Tue Aug 19 16:57:35 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","16884","checkRunNodeZero","Surefire suite","Tue Aug 19 16:57:02 UTC 2025","failed","Tue Aug 19 16:57:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15632","checkRunNodeSix","Surefire suite","Tue Aug 19 16:58:38 UTC 2025","failed","Tue Aug 19 16:58:53 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15617","checkRunNodeTen","Surefire suite","Tue Aug 19 16:59:41 UTC 2025","failed","Tue Aug 19 16:59:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTen"
"","15647","checkRunNodeTwo","Surefire suite","Tue Aug 19 16:57:35 UTC 2025","failed","Tue Aug 19 16:57:51 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","15633","checkRunNodeSeven","Surefire suite","Tue Aug 19 16:58:54 UTC 2025","failed","Tue Aug 19 16:59:09 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15597","checkRunNodeFour","Surefire suite","Tue Aug 19 16:58:06 UTC 2025","failed","Tue Aug 19 16:58:22 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
