"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21262","checkRunNodeSeven","Surefire suite","Fri Sep 12 02:10:33 UTC 2025","failed","Fri Sep 12 02:10:55 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23193","checkRunNode","Surefire suite","Fri Sep 12 02:10:55 UTC 2025","passed","Fri Sep 12 02:11:18 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","34209","checkRunNodeZero","Surefire suite","Fri Sep 12 02:07:46 UTC 2025","failed","Fri Sep 12 02:08:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","22411","checkRunNodeTwo","Surefire suite","Fri Sep 12 02:08:42 UTC 2025","passed","Fri Sep 12 02:09:04 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21233","checkRunNodeOne","Surefire suite","Fri Sep 12 02:08:21 UTC 2025","failed","Fri Sep 12 02:08:42 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22742","checkRunNodeFour","Surefire suite","Fri Sep 12 02:09:25 UTC 2025","passed","Fri Sep 12 02:09:48 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","24329","checkRunNodeSix","Surefire suite","Fri Sep 12 02:10:09 UTC 2025","passed","Fri Sep 12 02:10:33 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20921","checkRunNodeFive","Surefire suite","Fri Sep 12 02:09:48 UTC 2025","failed","Fri Sep 12 02:10:09 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","22489","checkRunNodeNine","Surefire suite","Fri Sep 12 02:11:18 UTC 2025","failed","Fri Sep 12 02:11:40 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21270","checkRunNodeThree","Surefire suite","Fri Sep 12 02:09:04 UTC 2025","failed","Fri Sep 12 02:09:25 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
