"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15234","checkRunNodeSix","Surefire suite","2026-07-21","broken","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21043","checkRunNodeSeven","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21034","checkRunNodeOne","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","21115","checkRunNodeFive","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21254","checkRunNodeThree","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","18314","checkRunNodeZero","Surefire suite","2026-07-21","broken","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21033","checkRunNodeNine","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","24604","checkRunNodeFour","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","23326","checkRunNode","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","23699","checkRunNodeTwo","Surefire suite","2026-07-21","failed","2026-07-21","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
