"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21301","checkRunNodeSeven","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23618","checkRunNode","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","26096","checkRunNodeZero","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23876","checkRunNodeTwo","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","23690","checkRunNodeFour","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20458","checkRunNodeFive","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21048","checkRunNodeThree","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","22178","checkRunNodeNine","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","24061","checkRunNodeSix","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20341","checkRunNodeOne","Surefire suite","2026-08-23","failed","2026-08-23","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
