"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22833","checkRunNodeThree","Surefire suite","Mon Oct 27 02:28:03 UTC 2025","failed","Mon Oct 27 02:28:26 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","16585","checkRunNodeZero","Surefire suite","Mon Oct 27 02:27:09 UTC 2025","broken","Mon Oct 27 02:27:25 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21093","checkRunNodeFive","Surefire suite","Mon Oct 27 02:28:41 UTC 2025","failed","Mon Oct 27 02:29:03 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","16612","checkRunNodeTwo","Surefire suite","Mon Oct 27 02:27:47 UTC 2025","broken","Mon Oct 27 02:28:03 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","15245","checkRunNodeSix","Surefire suite","Mon Oct 27 02:29:03 UTC 2025","broken","Mon Oct 27 02:29:18 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21333","checkRunNodeSeven","Surefire suite","Mon Oct 27 02:29:18 UTC 2025","failed","Mon Oct 27 02:29:39 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15754","checkRunNode","Surefire suite","Mon Oct 27 02:29:39 UTC 2025","broken","Mon Oct 27 02:29:55 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21087","checkRunNodeOne","Surefire suite","Mon Oct 27 02:27:25 UTC 2025","failed","Mon Oct 27 02:27:47 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22758","checkRunNodeNine","Surefire suite","Mon Oct 27 02:29:55 UTC 2025","failed","Mon Oct 27 02:30:18 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15448","checkRunNodeFour","Surefire suite","Mon Oct 27 02:28:26 UTC 2025","broken","Mon Oct 27 02:28:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
