"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20694","checkRunNodeOne","Surefire suite","Mon Jan 26 03:02:36 UTC 2026","failed","Mon Jan 26 03:02:57 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","26198","checkRunNodeZero","Surefire suite","Mon Jan 26 03:02:10 UTC 2026","failed","Mon Jan 26 03:02:36 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","22354","checkRunNodeNine","Surefire suite","Mon Jan 26 03:05:01 UTC 2026","failed","Mon Jan 26 03:05:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","20965","checkRunNodeSeven","Surefire suite","Mon Jan 26 03:04:23 UTC 2026","failed","Mon Jan 26 03:04:44 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21502","checkRunNodeThree","Surefire suite","Mon Jan 26 03:03:12 UTC 2026","failed","Mon Jan 26 03:03:34 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","14395","checkRunNodeFour","Surefire suite","Mon Jan 26 03:03:34 UTC 2026","broken","Mon Jan 26 03:03:48 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","13773","checkRunNodeSix","Surefire suite","Mon Jan 26 03:04:09 UTC 2026","broken","Mon Jan 26 03:04:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21365","checkRunNodeFive","Surefire suite","Mon Jan 26 03:03:48 UTC 2026","failed","Mon Jan 26 03:04:09 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","17007","checkRunNode","Surefire suite","Mon Jan 26 03:04:44 UTC 2026","broken","Mon Jan 26 03:05:01 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15405","checkRunNodeTwo","Surefire suite","Mon Jan 26 03:02:57 UTC 2026","broken","Mon Jan 26 03:03:12 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
