"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20402","checkRunNodeSix","Surefire suite","Fri Jan 30 03:15:39 UTC 2026","failed","Fri Jan 30 03:16:00 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21264","checkRunNodeThree","Surefire suite","Fri Jan 30 03:14:46 UTC 2026","failed","Fri Jan 30 03:15:08 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","16096","checkRunNodeZero","Surefire suite","Fri Jan 30 03:13:53 UTC 2026","broken","Fri Jan 30 03:14:09 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21126","checkRunNodeOne","Surefire suite","Fri Jan 30 03:14:09 UTC 2026","failed","Fri Jan 30 03:14:31 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14350","checkRunNodeNine","Surefire suite","Fri Jan 30 03:16:36 UTC 2026","broken","Fri Jan 30 03:16:50 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","14721","checkRunNodeSeven","Surefire suite","Fri Jan 30 03:16:00 UTC 2026","broken","Fri Jan 30 03:16:15 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15958","checkRunNodeFive","Surefire suite","Fri Jan 30 03:15:24 UTC 2026","failed","Fri Jan 30 03:15:39 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21536","checkRunNode","Surefire suite","Fri Jan 30 03:16:15 UTC 2026","failed","Fri Jan 30 03:16:36 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15969","checkRunNodeFour","Surefire suite","Fri Jan 30 03:15:08 UTC 2026","broken","Fri Jan 30 03:15:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","15612","checkRunNodeTwo","Surefire suite","Fri Jan 30 03:14:31 UTC 2026","broken","Fri Jan 30 03:14:46 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
