"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21223","checkRunNodeNine","Surefire suite","Wed Nov 12 02:23:19 UTC 2025","failed","Wed Nov 12 02:23:40 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15386","checkRunNode","Surefire suite","Wed Nov 12 02:23:04 UTC 2025","broken","Wed Nov 12 02:23:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15327","checkRunNodeFour","Surefire suite","Wed Nov 12 02:21:51 UTC 2025","broken","Wed Nov 12 02:22:07 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","14937","checkRunNodeSix","Surefire suite","Wed Nov 12 02:22:28 UTC 2025","broken","Wed Nov 12 02:22:43 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","22112","checkRunNodeThree","Surefire suite","Wed Nov 12 02:21:29 UTC 2025","failed","Wed Nov 12 02:21:51 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15770","checkRunNodeZero","Surefire suite","Wed Nov 12 02:20:37 UTC 2025","broken","Wed Nov 12 02:20:53 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20953","checkRunNodeSeven","Surefire suite","Wed Nov 12 02:22:43 UTC 2025","failed","Wed Nov 12 02:23:04 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15541","checkRunNodeTwo","Surefire suite","Wed Nov 12 02:21:14 UTC 2025","broken","Wed Nov 12 02:21:29 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20980","checkRunNodeFive","Surefire suite","Wed Nov 12 02:22:07 UTC 2025","failed","Wed Nov 12 02:22:28 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21078","checkRunNodeOne","Surefire suite","Wed Nov 12 02:20:53 UTC 2025","failed","Wed Nov 12 02:21:14 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
