"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21344","checkRunNodeSeven","Surefire suite","Thu Feb 19 03:27:26 UTC 2026","failed","Thu Feb 19 03:27:47 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21799","checkRunNodeThree","Surefire suite","Thu Feb 19 03:26:04 UTC 2026","failed","Thu Feb 19 03:26:26 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","20318","checkRunNodeOne","Surefire suite","Thu Feb 19 03:25:20 UTC 2026","failed","Thu Feb 19 03:25:40 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","25162","checkRunNodeZero","Surefire suite","Thu Feb 19 03:24:55 UTC 2026","failed","Thu Feb 19 03:25:20 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21038","checkRunNodeNine","Surefire suite","Thu Feb 19 03:28:02 UTC 2026","failed","Thu Feb 19 03:28:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","24090","checkRunNodeTwo","Surefire suite","Thu Feb 19 03:25:40 UTC 2026","broken","Thu Feb 19 03:26:04 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","14931","checkRunNode","Surefire suite","Thu Feb 19 03:27:47 UTC 2026","broken","Thu Feb 19 03:28:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15498","checkRunNodeFour","Surefire suite","Thu Feb 19 03:26:26 UTC 2026","broken","Thu Feb 19 03:26:42 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21113","checkRunNodeFive","Surefire suite","Thu Feb 19 03:26:42 UTC 2026","failed","Thu Feb 19 03:27:03 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","22788","checkRunNodeSix","Surefire suite","Thu Feb 19 03:27:03 UTC 2026","failed","Thu Feb 19 03:27:26 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
