"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21304","checkRunNodeSeven","Surefire suite","Fri Mar 20 03:19:50 UTC 2026","failed","Fri Mar 20 03:20:11 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23049","checkRunNodeFour","Surefire suite","Fri Mar 20 03:18:52 UTC 2026","failed","Fri Mar 20 03:19:15 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","14722","checkRunNodeTwo","Surefire suite","Fri Mar 20 03:18:15 UTC 2026","broken","Fri Mar 20 03:18:30 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","25310","checkRunNodeZero","Surefire suite","Fri Mar 20 03:17:29 UTC 2026","failed","Fri Mar 20 03:17:54 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21016","checkRunNodeNine","Surefire suite","Fri Mar 20 03:20:26 UTC 2026","failed","Fri Mar 20 03:20:47 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15039","checkRunNode","Surefire suite","Fri Mar 20 03:20:11 UTC 2026","broken","Fri Mar 20 03:20:26 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20854","checkRunNodeFive","Surefire suite","Fri Mar 20 03:19:15 UTC 2026","failed","Fri Mar 20 03:19:36 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14451","checkRunNodeSix","Surefire suite","Fri Mar 20 03:19:36 UTC 2026","broken","Fri Mar 20 03:19:50 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21310","checkRunNodeOne","Surefire suite","Fri Mar 20 03:17:54 UTC 2026","failed","Fri Mar 20 03:18:15 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","21657","checkRunNodeThree","Surefire suite","Fri Mar 20 03:18:30 UTC 2026","failed","Fri Mar 20 03:18:52 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
