"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20972","checkRunNodeThree","Surefire suite","Tue Nov 18 02:22:20 UTC 2025","failed","Tue Nov 18 02:22:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15542","checkRunNodeSix","Surefire suite","Tue Nov 18 02:23:17 UTC 2025","broken","Tue Nov 18 02:23:33 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21496","checkRunNodeOne","Surefire suite","Tue Nov 18 02:21:43 UTC 2025","failed","Tue Nov 18 02:22:05 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14532","checkRunNodeFour","Surefire suite","Tue Nov 18 02:22:41 UTC 2025","broken","Tue Nov 18 02:22:55 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","16620","checkRunNodeZero","Surefire suite","Tue Nov 18 02:21:27 UTC 2025","broken","Tue Nov 18 02:21:43 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23369","checkRunNodeSeven","Surefire suite","Tue Nov 18 02:23:33 UTC 2025","failed","Tue Nov 18 02:23:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","14983","checkRunNodeTwo","Surefire suite","Tue Nov 18 02:22:05 UTC 2025","broken","Tue Nov 18 02:22:20 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21726","checkRunNodeFive","Surefire suite","Tue Nov 18 02:22:55 UTC 2025","failed","Tue Nov 18 02:23:17 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","16550","checkRunNode","Surefire suite","Tue Nov 18 02:23:56 UTC 2025","broken","Tue Nov 18 02:24:12 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21225","checkRunNodeNine","Surefire suite","Tue Nov 18 02:24:12 UTC 2025","failed","Tue Nov 18 02:24:34 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
