"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19051","checkRunNodeFour","Surefire suite","Thu Aug 28 11:20:49 UTC 2025","passed","Thu Aug 28 11:21:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","43634","checkRunNodeZero","Surefire suite","Thu Aug 28 11:19:15 UTC 2025","failed","Thu Aug 28 11:19:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15979","checkRunNodeThree","Surefire suite","Thu Aug 28 11:20:33 UTC 2025","failed","Thu Aug 28 11:20:49 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","17507","checkRunNodeFive","Surefire suite","Thu Aug 28 11:21:08 UTC 2025","failed","Thu Aug 28 11:21:26 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","16046","checkRunNodeNine","Surefire suite","Thu Aug 28 11:22:19 UTC 2025","failed","Thu Aug 28 11:22:35 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","16097","checkRunNodeOne","Surefire suite","Thu Aug 28 11:19:59 UTC 2025","failed","Thu Aug 28 11:20:15 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","18507","checkRunNodeTwo","Surefire suite","Thu Aug 28 11:20:15 UTC 2025","passed","Thu Aug 28 11:20:33 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","18570","checkRunNodeSix","Surefire suite","Thu Aug 28 11:21:26 UTC 2025","passed","Thu Aug 28 11:21:44 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","17929","checkRunNode","Surefire suite","Thu Aug 28 11:22:01 UTC 2025","passed","Thu Aug 28 11:22:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","16767","checkRunNodeSeven","Surefire suite","Thu Aug 28 11:21:44 UTC 2025","failed","Thu Aug 28 11:22:01 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
