"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20675","checkRunNodeNine","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","24596","checkRunNodeTwo","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","24351","checkRunNode","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20636","checkRunNodeSeven","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","24254","checkRunNodeFour","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","24118","checkRunNodeSix","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","25642","checkRunNodeZero","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20299","checkRunNodeThree","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","20360","checkRunNodeOne","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","20451","checkRunNodeFive","Surefire suite","2026-09-10","failed","2026-09-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
