"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24063","checkRunNodeSeven","Surefire suite","Fri Dec 12 02:31:35 UTC 2025","failed","Fri Dec 12 02:31:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","18737","checkRunNodeZero","Surefire suite","Fri Dec 12 02:29:28 UTC 2025","broken","Fri Dec 12 02:29:47 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21659","checkRunNode","Surefire suite","Fri Dec 12 02:31:59 UTC 2025","failed","Fri Dec 12 02:32:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21134","checkRunNodeOne","Surefire suite","Fri Dec 12 02:29:47 UTC 2025","failed","Fri Dec 12 02:30:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","15997","checkRunNodeNine","Surefire suite","Fri Dec 12 02:32:21 UTC 2025","broken","Fri Dec 12 02:32:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15921","checkRunNodeFive","Surefire suite","Fri Dec 12 02:30:59 UTC 2025","failed","Fri Dec 12 02:31:15 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21223","checkRunNodeThree","Surefire suite","Fri Dec 12 02:30:23 UTC 2025","failed","Fri Dec 12 02:30:45 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","14313","checkRunNodeFour","Surefire suite","Fri Dec 12 02:30:45 UTC 2025","broken","Fri Dec 12 02:30:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20409","checkRunNodeSix","Surefire suite","Fri Dec 12 02:31:15 UTC 2025","failed","Fri Dec 12 02:31:35 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15319","checkRunNodeTwo","Surefire suite","Fri Dec 12 02:30:08 UTC 2025","broken","Fri Dec 12 02:30:23 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
