"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21645","checkRunNodeThree","Surefire suite","Wed Dec 10 02:28:41 UTC 2025","failed","Wed Dec 10 02:29:03 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15940","checkRunNodeZero","Surefire suite","Wed Dec 10 02:27:48 UTC 2025","broken","Wed Dec 10 02:28:03 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","14276","checkRunNodeSix","Surefire suite","Wed Dec 10 02:29:39 UTC 2025","broken","Wed Dec 10 02:29:53 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15404","checkRunNodeTwo","Surefire suite","Wed Dec 10 02:28:26 UTC 2025","broken","Wed Dec 10 02:28:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21794","checkRunNodeSeven","Surefire suite","Wed Dec 10 02:29:53 UTC 2025","failed","Wed Dec 10 02:30:15 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22068","checkRunNodeOne","Surefire suite","Wed Dec 10 02:28:04 UTC 2025","failed","Wed Dec 10 02:28:26 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","21727","checkRunNodeFive","Surefire suite","Wed Dec 10 02:29:17 UTC 2025","failed","Wed Dec 10 02:29:39 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14554","checkRunNodeFour","Surefire suite","Wed Dec 10 02:29:03 UTC 2025","broken","Wed Dec 10 02:29:17 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21484","checkRunNodeNine","Surefire suite","Wed Dec 10 02:30:30 UTC 2025","failed","Wed Dec 10 02:30:51 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","14483","checkRunNode","Surefire suite","Wed Dec 10 02:30:15 UTC 2025","broken","Wed Dec 10 02:30:30 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
