"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21687","checkRunNodeFive","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20659","checkRunNodeNine","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","23446","checkRunNodeSix","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","24021","checkRunNodeTwo","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","23468","checkRunNodeFour","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","23942","checkRunNode","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20331","checkRunNodeOne","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","20880","checkRunNodeThree","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","26785","checkRunNodeZero","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20566","checkRunNodeSeven","Surefire suite","2026-08-06","failed","2026-08-06","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
