"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21099","checkRunNodeThree","Surefire suite","Tue Nov 25 02:23:06 UTC 2025","failed","Tue Nov 25 02:23:27 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","14122","checkRunNodeFour","Surefire suite","Tue Nov 25 02:23:27 UTC 2025","broken","Tue Nov 25 02:23:42 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21937","checkRunNodeFive","Surefire suite","Tue Nov 25 02:23:42 UTC 2025","failed","Tue Nov 25 02:24:03 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","16009","checkRunNode","Surefire suite","Tue Nov 25 02:24:40 UTC 2025","broken","Tue Nov 25 02:24:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21007","checkRunNodeOne","Surefire suite","Tue Nov 25 02:22:29 UTC 2025","failed","Tue Nov 25 02:22:50 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","16353","checkRunNodeTwo","Surefire suite","Tue Nov 25 02:22:50 UTC 2025","broken","Tue Nov 25 02:23:06 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20928","checkRunNodeSeven","Surefire suite","Tue Nov 25 02:24:19 UTC 2025","failed","Tue Nov 25 02:24:40 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15818","checkRunNodeSix","Surefire suite","Tue Nov 25 02:24:03 UTC 2025","broken","Tue Nov 25 02:24:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15456","checkRunNodeZero","Surefire suite","Tue Nov 25 02:22:13 UTC 2025","broken","Tue Nov 25 02:22:29 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20950","checkRunNodeNine","Surefire suite","Tue Nov 25 02:24:56 UTC 2025","failed","Tue Nov 25 02:25:17 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
