"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20281","checkRunNodeThree","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","23725","checkRunNodeSix","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20394","checkRunNodeFive","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","23704","checkRunNode","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","25942","checkRunNodeZero","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20699","checkRunNodeNine","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","23569","checkRunNodeFour","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20378","checkRunNodeOne","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","24369","checkRunNodeTwo","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20398","checkRunNodeSeven","Surefire suite","2026-08-12","failed","2026-08-12","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
