"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21109","checkRunNodeOne","Surefire suite","Tue Oct 21 02:17:24 UTC 2025","failed","Tue Oct 21 02:17:45 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","27131","checkRunNodeFour","Surefire suite","Tue Oct 21 02:18:32 UTC 2025","passed","Tue Oct 21 02:18:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21485","checkRunNode","Surefire suite","Tue Oct 21 02:20:06 UTC 2025","passed","Tue Oct 21 02:20:28 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20802","checkRunNodeSeven","Surefire suite","Tue Oct 21 02:19:45 UTC 2025","failed","Tue Oct 21 02:20:06 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","39594","checkRunNodeZero","Surefire suite","Tue Oct 21 02:16:45 UTC 2025","failed","Tue Oct 21 02:17:24 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21034","checkRunNodeThree","Surefire suite","Tue Oct 21 02:18:11 UTC 2025","failed","Tue Oct 21 02:18:32 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","24807","checkRunNodeSix","Surefire suite","Tue Oct 21 02:19:21 UTC 2025","passed","Tue Oct 21 02:19:45 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","25792","checkRunNodeTwo","Surefire suite","Tue Oct 21 02:17:46 UTC 2025","passed","Tue Oct 21 02:18:11 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21487","checkRunNodeNine","Surefire suite","Tue Oct 21 02:20:28 UTC 2025","failed","Tue Oct 21 02:20:49 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21151","checkRunNodeFive","Surefire suite","Tue Oct 21 02:18:59 UTC 2025","failed","Tue Oct 21 02:19:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
