"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15067","checkRunNodeFour","Surefire suite","Tue Jan 13 02:33:21 UTC 2026","broken","Tue Jan 13 02:33:36 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","15763","checkRunNodeTwo","Surefire suite","Tue Jan 13 02:32:44 UTC 2026","broken","Tue Jan 13 02:32:59 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","17603","checkRunNodeZero","Surefire suite","Tue Jan 13 02:32:05 UTC 2026","broken","Tue Jan 13 02:32:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21058","checkRunNodeOne","Surefire suite","Tue Jan 13 02:32:23 UTC 2026","failed","Tue Jan 13 02:32:44 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","23541","checkRunNode","Surefire suite","Tue Jan 13 02:34:31 UTC 2026","failed","Tue Jan 13 02:34:54 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20974","checkRunNodeSeven","Surefire suite","Tue Jan 13 02:34:10 UTC 2026","failed","Tue Jan 13 02:34:31 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","20700","checkRunNodeNine","Surefire suite","Tue Jan 13 02:34:54 UTC 2026","failed","Tue Jan 13 02:35:15 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","12761","checkRunNodeSix","Surefire suite","Tue Jan 13 02:33:57 UTC 2026","broken","Tue Jan 13 02:34:10 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21115","checkRunNodeThree","Surefire suite","Tue Jan 13 02:33:00 UTC 2026","failed","Tue Jan 13 02:33:21 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21211","checkRunNodeFive","Surefire suite","Tue Jan 13 02:33:36 UTC 2026","failed","Tue Jan 13 02:33:57 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
