"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21541","checkRunNodeSeven","Surefire suite","Mon Feb 09 03:31:10 UTC 2026","failed","Mon Feb 09 03:31:31 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21576","checkRunNodeFive","Surefire suite","Mon Feb 09 03:30:34 UTC 2026","failed","Mon Feb 09 03:30:55 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20300","checkRunNodeNine","Surefire suite","Mon Feb 09 03:31:54 UTC 2026","failed","Mon Feb 09 03:32:15 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","14592","checkRunNodeSix","Surefire suite","Mon Feb 09 03:30:55 UTC 2026","broken","Mon Feb 09 03:31:10 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","14864","checkRunNodeFour","Surefire suite","Mon Feb 09 03:30:19 UTC 2026","broken","Mon Feb 09 03:30:34 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","22813","checkRunNode","Surefire suite","Mon Feb 09 03:31:31 UTC 2026","failed","Mon Feb 09 03:31:54 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20393","checkRunNodeThree","Surefire suite","Mon Feb 09 03:29:58 UTC 2026","failed","Mon Feb 09 03:30:19 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","22437","checkRunNodeOne","Surefire suite","Mon Feb 09 03:29:12 UTC 2026","failed","Mon Feb 09 03:29:34 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","24046","checkRunNodeTwo","Surefire suite","Mon Feb 09 03:29:34 UTC 2026","failed","Mon Feb 09 03:29:58 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","16743","checkRunNodeZero","Surefire suite","Mon Feb 09 03:28:55 UTC 2026","broken","Mon Feb 09 03:29:12 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
