"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24381","checkRunNodeSix","Surefire suite","Sat Sep 06 02:10:52 UTC 2025","passed","Sat Sep 06 02:11:16 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21339","checkRunNodeThree","Surefire suite","Sat Sep 06 02:09:47 UTC 2025","failed","Sat Sep 06 02:10:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","22126","checkRunNode","Surefire suite","Sat Sep 06 02:11:37 UTC 2025","passed","Sat Sep 06 02:11:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","22539","checkRunNodeFour","Surefire suite","Sat Sep 06 02:10:08 UTC 2025","passed","Sat Sep 06 02:10:30 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","44368","checkRunNodeZero","Surefire suite","Sat Sep 06 02:08:16 UTC 2025","failed","Sat Sep 06 02:09:01 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20981","checkRunNodeNine","Surefire suite","Sat Sep 06 02:11:59 UTC 2025","failed","Sat Sep 06 02:12:20 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21038","checkRunNodeFive","Surefire suite","Sat Sep 06 02:10:30 UTC 2025","failed","Sat Sep 06 02:10:52 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21196","checkRunNodeSeven","Surefire suite","Sat Sep 06 02:11:16 UTC 2025","failed","Sat Sep 06 02:11:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23852","checkRunNodeTwo","Surefire suite","Sat Sep 06 02:09:23 UTC 2025","passed","Sat Sep 06 02:09:47 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21830","checkRunNodeOne","Surefire suite","Sat Sep 06 02:09:01 UTC 2025","failed","Sat Sep 06 02:09:23 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
