"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22853","checkRunNodeOne","Surefire suite","Tue Sep 02 02:17:34 UTC 2025","failed","Tue Sep 02 02:17:57 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22287","checkRunNodeSeven","Surefire suite","Tue Sep 02 02:19:51 UTC 2025","failed","Tue Sep 02 02:20:13 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","35609","checkRunNodeZero","Surefire suite","Tue Sep 02 02:16:59 UTC 2025","passed","Tue Sep 02 02:17:34 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23299","checkRunNodeFour","Surefire suite","Tue Sep 02 02:18:43 UTC 2025","passed","Tue Sep 02 02:19:07 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21102","checkRunNodeNine","Surefire suite","Tue Sep 02 02:20:35 UTC 2025","failed","Tue Sep 02 02:20:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","23464","checkRunNodeSix","Surefire suite","Tue Sep 02 02:19:28 UTC 2025","passed","Tue Sep 02 02:19:51 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","23692","checkRunNodeTwo","Surefire suite","Tue Sep 02 02:17:57 UTC 2025","passed","Tue Sep 02 02:18:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20953","checkRunNodeFive","Surefire suite","Tue Sep 02 02:19:07 UTC 2025","failed","Tue Sep 02 02:19:28 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","22723","checkRunNodeThree","Surefire suite","Tue Sep 02 02:18:21 UTC 2025","failed","Tue Sep 02 02:18:43 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21625","checkRunNode","Surefire suite","Tue Sep 02 02:20:13 UTC 2025","passed","Tue Sep 02 02:20:35 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
