"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14930","checkRunNodeFour","Surefire suite","Sat Nov 08 02:14:32 UTC 2025","broken","Sat Nov 08 02:14:47 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21112","checkRunNodeOne","Surefire suite","Sat Nov 08 02:13:34 UTC 2025","failed","Sat Nov 08 02:13:55 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","20970","checkRunNodeThree","Surefire suite","Sat Nov 08 02:14:11 UTC 2025","failed","Sat Nov 08 02:14:32 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15369","checkRunNode","Surefire suite","Sat Nov 08 02:15:46 UTC 2025","broken","Sat Nov 08 02:16:02 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15842","checkRunNodeTwo","Surefire suite","Sat Nov 08 02:13:55 UTC 2025","broken","Sat Nov 08 02:14:11 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","14725","checkRunNodeSix","Surefire suite","Sat Nov 08 02:15:08 UTC 2025","broken","Sat Nov 08 02:15:23 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","16655","checkRunNodeZero","Surefire suite","Sat Nov 08 02:13:18 UTC 2025","broken","Sat Nov 08 02:13:34 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21037","checkRunNodeFive","Surefire suite","Sat Nov 08 02:14:47 UTC 2025","failed","Sat Nov 08 02:15:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","23367","checkRunNodeSeven","Surefire suite","Sat Nov 08 02:15:23 UTC 2025","failed","Sat Nov 08 02:15:46 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22737","checkRunNodeNine","Surefire suite","Sat Nov 08 02:16:02 UTC 2025","failed","Sat Nov 08 02:16:24 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
