"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23251","checkRunNodeFour","Surefire suite","Sat Oct 04 02:03:13 UTC 2025","passed","Sat Oct 04 02:03:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","22083","checkRunNodeNine","Surefire suite","Sat Oct 04 02:05:06 UTC 2025","failed","Sat Oct 04 02:05:28 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21497","checkRunNodeThree","Surefire suite","Sat Oct 04 02:02:52 UTC 2025","failed","Sat Oct 04 02:03:13 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21471","checkRunNodeOne","Surefire suite","Sat Oct 04 02:02:07 UTC 2025","failed","Sat Oct 04 02:02:28 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","20935","checkRunNodeSeven","Surefire suite","Sat Oct 04 02:04:21 UTC 2025","failed","Sat Oct 04 02:04:42 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23344","checkRunNodeSix","Surefire suite","Sat Oct 04 02:03:58 UTC 2025","passed","Sat Oct 04 02:04:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","33879","checkRunNodeZero","Surefire suite","Sat Oct 04 02:01:33 UTC 2025","failed","Sat Oct 04 02:02:07 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","24115","checkRunNode","Surefire suite","Sat Oct 04 02:04:42 UTC 2025","passed","Sat Oct 04 02:05:06 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","23728","checkRunNodeTwo","Surefire suite","Sat Oct 04 02:02:28 UTC 2025","passed","Sat Oct 04 02:02:52 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21076","checkRunNodeFive","Surefire suite","Sat Oct 04 02:03:37 UTC 2025","failed","Sat Oct 04 02:03:58 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
