"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21555","checkRunNodeOne","Surefire suite","2026-06-05","failed","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","21633","checkRunNodeSeven","Surefire suite","2026-06-05","failed","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22025","checkRunNodeThree","Surefire suite","2026-06-05","failed","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","16658","checkRunNodeTwo","Surefire suite","2026-06-05","broken","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","16455","checkRunNode","Surefire suite","2026-06-05","broken","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","18799","checkRunNodeSix","Surefire suite","2026-06-05","broken","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","24794","checkRunNodeZero","Surefire suite","2026-06-05","failed","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21588","checkRunNodeFive","Surefire suite","2026-06-05","failed","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14913","checkRunNodeFour","Surefire suite","2026-06-05","broken","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","15443","checkRunNodeNine","Surefire suite","2026-06-05","failed","2026-06-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
