"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21311","checkRunNodeNine","Surefire suite","Mon May 18 04:55:02 UTC 2026","failed","Mon May 18 04:55:24 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21911","checkRunNodeFive","Surefire suite","Mon May 18 04:53:48 UTC 2026","failed","Mon May 18 04:54:10 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","18659","checkRunNodeFour","Surefire suite","Mon May 18 04:53:29 UTC 2026","broken","Mon May 18 04:53:48 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21880","checkRunNodeSeven","Surefire suite","Mon May 18 04:54:25 UTC 2026","failed","Mon May 18 04:54:47 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","24528","checkRunNodeZero","Surefire suite","Mon May 18 04:51:59 UTC 2026","failed","Mon May 18 04:52:24 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20569","checkRunNodeThree","Surefire suite","Mon May 18 04:53:08 UTC 2026","failed","Mon May 18 04:53:29 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15571","checkRunNodeSix","Surefire suite","Mon May 18 04:54:10 UTC 2026","broken","Mon May 18 04:54:25 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15307","checkRunNode","Surefire suite","Mon May 18 04:54:47 UTC 2026","broken","Mon May 18 04:55:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","23286","checkRunNodeTwo","Surefire suite","Mon May 18 04:52:45 UTC 2026","failed","Mon May 18 04:53:08 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21039","checkRunNodeOne","Surefire suite","Mon May 18 04:52:24 UTC 2026","failed","Mon May 18 04:52:45 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
