"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23210","checkRunNodeFour","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21765","checkRunNodeFive","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20369","checkRunNodeNine","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","20758","checkRunNodeSeven","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22801","checkRunNodeTwo","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21250","checkRunNodeThree","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21171","checkRunNodeOne","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","24989","checkRunNodeZero","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23062","checkRunNode","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","23796","checkRunNodeSix","Surefire suite","2026-08-25","failed","2026-08-25","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
