"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20919","checkRunNodeSix","Surefire suite","2026-07-03","failed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15141","checkRunNodeFour","Surefire suite","2026-07-03","broken","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","15010","checkRunNodeNine","Surefire suite","2026-07-03","broken","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","22035","checkRunNode","Surefire suite","2026-07-03","failed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15378","checkRunNodeFive","Surefire suite","2026-07-03","failed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21192","checkRunNodeThree","Surefire suite","2026-07-03","failed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","26135","checkRunNodeZero","Surefire suite","2026-07-03","failed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15767","checkRunNodeTwo","Surefire suite","2026-07-03","broken","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20877","checkRunNodeOne","Surefire suite","2026-07-03","failed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14495","checkRunNodeSeven","Surefire suite","2026-07-03","broken","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
