"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16840","checkRunNodeTwo","Surefire suite","2026-07-10","broken","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","19916","checkRunNodeZero","Surefire suite","2026-07-10","broken","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15577","checkRunNode","Surefire suite","2026-07-10","broken","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21205","checkRunNodeSeven","Surefire suite","2026-07-10","failed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21059","checkRunNodeThree","Surefire suite","2026-07-10","failed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21216","checkRunNodeOne","Surefire suite","2026-07-10","failed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","15946","checkRunNodeNine","Surefire suite","2026-07-10","failed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21287","checkRunNodeFive","Surefire suite","2026-07-10","failed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","23590","checkRunNodeSix","Surefire suite","2026-07-10","failed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15180","checkRunNodeFour","Surefire suite","2026-07-10","broken","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
