"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21761","checkRunNodeNine","Surefire suite","Sat May 23 04:29:59 UTC 2026","failed","Sat May 23 04:30:20 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21591","checkRunNodeOne","Surefire suite","Sat May 23 04:27:27 UTC 2026","failed","Sat May 23 04:27:49 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","16398","checkRunNodeZero","Surefire suite","Sat May 23 04:27:11 UTC 2026","broken","Sat May 23 04:27:27 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","14669","checkRunNode","Surefire suite","Sat May 23 04:29:44 UTC 2026","broken","Sat May 23 04:29:59 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21349","checkRunNodeSeven","Surefire suite","Sat May 23 04:29:23 UTC 2026","failed","Sat May 23 04:29:44 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15245","checkRunNodeFour","Surefire suite","Sat May 23 04:28:29 UTC 2026","broken","Sat May 23 04:28:44 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","22079","checkRunNodeFive","Surefire suite","Sat May 23 04:28:44 UTC 2026","failed","Sat May 23 04:29:06 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","18847","checkRunNodeTwo","Surefire suite","Sat May 23 04:27:49 UTC 2026","broken","Sat May 23 04:28:08 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21034","checkRunNodeThree","Surefire suite","Sat May 23 04:28:08 UTC 2026","failed","Sat May 23 04:28:29 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","16281","checkRunNodeSix","Surefire suite","Sat May 23 04:29:06 UTC 2026","broken","Sat May 23 04:29:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
