"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21112","checkRunNodeFour","Surefire suite","Sun Apr 19 03:58:17 UTC 2026","failed","Sun Apr 19 03:58:38 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","15320","checkRunNode","Surefire suite","Sun Apr 19 03:59:31 UTC 2026","failed","Sun Apr 19 03:59:47 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20319","checkRunNodeTwo","Surefire suite","Sun Apr 19 03:57:41 UTC 2026","failed","Sun Apr 19 03:58:01 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","15731","checkRunNodeThree","Surefire suite","Sun Apr 19 03:58:01 UTC 2026","broken","Sun Apr 19 03:58:17 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15790","checkRunNodeFive","Surefire suite","Sun Apr 19 03:58:38 UTC 2026","broken","Sun Apr 19 03:58:54 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","17047","checkRunNodeZero","Surefire suite","Sun Apr 19 03:57:08 UTC 2026","broken","Sun Apr 19 03:57:25 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15985","checkRunNodeOne","Surefire suite","Sun Apr 19 03:57:25 UTC 2026","failed","Sun Apr 19 03:57:41 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","20271","checkRunNodeNine","Surefire suite","Sun Apr 19 03:59:47 UTC 2026","failed","Sun Apr 19 04:00:07 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21612","checkRunNodeSix","Surefire suite","Sun Apr 19 03:58:54 UTC 2026","failed","Sun Apr 19 03:59:16 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15627","checkRunNodeSeven","Surefire suite","Sun Apr 19 03:59:16 UTC 2026","broken","Sun Apr 19 03:59:31 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
