"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20571","checkRunNodeSeven","Surefire suite","Tue Dec 23 02:34:05 UTC 2025","failed","Tue Dec 23 02:34:26 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15632","checkRunNode","Surefire suite","Tue Dec 23 02:34:26 UTC 2025","broken","Tue Dec 23 02:34:42 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15511","checkRunNodeTwo","Surefire suite","Tue Dec 23 02:32:19 UTC 2025","broken","Tue Dec 23 02:32:35 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21731","checkRunNodeThree","Surefire suite","Tue Dec 23 02:32:35 UTC 2025","failed","Tue Dec 23 02:32:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21391","checkRunNodeFive","Surefire suite","Tue Dec 23 02:33:21 UTC 2025","failed","Tue Dec 23 02:33:42 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20974","checkRunNodeNine","Surefire suite","Tue Dec 23 02:34:42 UTC 2025","failed","Tue Dec 23 02:35:03 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","23147","checkRunNodeSix","Surefire suite","Tue Dec 23 02:33:42 UTC 2025","failed","Tue Dec 23 02:34:05 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15908","checkRunNodeZero","Surefire suite","Tue Dec 23 02:31:41 UTC 2025","broken","Tue Dec 23 02:31:57 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21958","checkRunNodeOne","Surefire suite","Tue Dec 23 02:31:57 UTC 2025","failed","Tue Dec 23 02:32:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","24466","checkRunNodeFour","Surefire suite","Tue Dec 23 02:32:56 UTC 2025","failed","Tue Dec 23 02:33:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
