"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29706","checkRunNodeNine","Surefire suite","Fri Aug 29 18:04:18 UTC 2025","failed","Fri Aug 29 18:04:48 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","30992","checkRunNodeOne","Surefire suite","Fri Aug 29 18:02:13 UTC 2025","failed","Fri Aug 29 18:02:44 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","29201","checkRunNodeFour","Surefire suite","Fri Aug 29 18:01:50 UTC 2025","failed","Fri Aug 29 18:02:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","32346","checkRunNodeSeven","Surefire suite","Fri Aug 29 18:03:50 UTC 2025","failed","Fri Aug 29 18:04:22 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","30187","checkRunNodeZero","Surefire suite","Fri Aug 29 18:01:47 UTC 2025","failed","Fri Aug 29 18:02:17 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","31405","checkRunNodeTen","Surefire suite","Fri Aug 29 18:04:09 UTC 2025","failed","Fri Aug 29 18:04:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTen"
"","31089","checkRunNodeSix","Surefire suite","Fri Aug 29 18:03:49 UTC 2025","failed","Fri Aug 29 18:04:20 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","28903","checkRunNode","Surefire suite","Fri Aug 29 18:03:54 UTC 2025","failed","Fri Aug 29 18:04:23 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","30277","checkRunNodeFive","Surefire suite","Fri Aug 29 18:02:03 UTC 2025","failed","Fri Aug 29 18:02:33 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","30189","checkRunNodeThree","Surefire suite","Fri Aug 29 18:02:03 UTC 2025","failed","Fri Aug 29 18:02:33 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","30601","checkRunNodeTwo","Surefire suite","Fri Aug 29 18:01:49 UTC 2025","failed","Fri Aug 29 18:02:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
