"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22560","checkRunNodeThree","Surefire suite","Tue Mar 17 03:21:19 UTC 2026","failed","Tue Mar 17 03:21:42 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","14833","checkRunNode","Surefire suite","Tue Mar 17 03:22:54 UTC 2026","broken","Tue Mar 17 03:23:09 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21171","checkRunNodeOne","Surefire suite","Tue Mar 17 03:20:41 UTC 2026","failed","Tue Mar 17 03:21:03 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14783","checkRunNodeSix","Surefire suite","Tue Mar 17 03:22:18 UTC 2026","broken","Tue Mar 17 03:22:33 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20958","checkRunNodeSeven","Surefire suite","Tue Mar 17 03:22:33 UTC 2026","failed","Tue Mar 17 03:22:54 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15937","checkRunNodeZero","Surefire suite","Tue Mar 17 03:20:25 UTC 2026","broken","Tue Mar 17 03:20:41 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21113","checkRunNodeFive","Surefire suite","Tue Mar 17 03:21:57 UTC 2026","failed","Tue Mar 17 03:22:18 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","16895","checkRunNodeTwo","Surefire suite","Tue Mar 17 03:21:03 UTC 2026","broken","Tue Mar 17 03:21:19 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","15299","checkRunNodeFour","Surefire suite","Tue Mar 17 03:21:42 UTC 2026","broken","Tue Mar 17 03:21:57 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21040","checkRunNodeNine","Surefire suite","Tue Mar 17 03:23:09 UTC 2026","failed","Tue Mar 17 03:23:30 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
