"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21725","checkRunNodeOne","Surefire suite","Wed Oct 22 02:20:21 UTC 2025","failed","Wed Oct 22 02:20:43 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22511","checkRunNodeThree","Surefire suite","Wed Oct 22 02:21:06 UTC 2025","failed","Wed Oct 22 02:21:28 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","22542","checkRunNodeTwo","Surefire suite","Wed Oct 22 02:20:43 UTC 2025","passed","Wed Oct 22 02:21:06 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","25129","checkRunNodeZero","Surefire suite","Wed Oct 22 02:19:56 UTC 2025","passed","Wed Oct 22 02:20:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","22115","checkRunNodeSeven","Surefire suite","Wed Oct 22 02:22:37 UTC 2025","failed","Wed Oct 22 02:22:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22954","checkRunNodeSix","Surefire suite","Wed Oct 22 02:22:14 UTC 2025","passed","Wed Oct 22 02:22:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21117","checkRunNodeNine","Surefire suite","Wed Oct 22 02:23:23 UTC 2025","failed","Wed Oct 22 02:23:44 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","24199","checkRunNode","Surefire suite","Wed Oct 22 02:22:59 UTC 2025","passed","Wed Oct 22 02:23:23 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21627","checkRunNodeFive","Surefire suite","Wed Oct 22 02:21:52 UTC 2025","failed","Wed Oct 22 02:22:14 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","24073","checkRunNodeFour","Surefire suite","Wed Oct 22 02:21:28 UTC 2025","passed","Wed Oct 22 02:21:52 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
