"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21206","checkRunNodeOne","Surefire suite","Sat May 16 04:10:47 UTC 2026","failed","Sat May 16 04:11:08 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14723","checkRunNodeFour","Surefire suite","Sat May 16 04:11:45 UTC 2026","broken","Sat May 16 04:11:59 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","14424","checkRunNode","Surefire suite","Sat May 16 04:13:06 UTC 2026","broken","Sat May 16 04:13:20 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","22103","checkRunNodeSeven","Surefire suite","Sat May 16 04:12:44 UTC 2026","failed","Sat May 16 04:13:06 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21425","checkRunNodeThree","Surefire suite","Sat May 16 04:11:23 UTC 2026","failed","Sat May 16 04:11:45 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15617","checkRunNodeZero","Surefire suite","Sat May 16 04:10:31 UTC 2026","broken","Sat May 16 04:10:47 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20999","checkRunNodeFive","Surefire suite","Sat May 16 04:11:59 UTC 2026","failed","Sat May 16 04:12:20 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","15112","checkRunNodeTwo","Surefire suite","Sat May 16 04:11:08 UTC 2026","broken","Sat May 16 04:11:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","23235","checkRunNodeSix","Surefire suite","Sat May 16 04:12:20 UTC 2026","failed","Sat May 16 04:12:44 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","22360","checkRunNodeNine","Surefire suite","Sat May 16 04:13:20 UTC 2026","failed","Sat May 16 04:13:43 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
