"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21887","checkRunNodeThree","Surefire suite","Thu Dec 11 02:31:36 UTC 2025","failed","Thu Dec 11 02:31:58 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","20938","checkRunNodeSeven","Surefire suite","Thu Dec 11 02:32:52 UTC 2025","failed","Thu Dec 11 02:33:12 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15551","checkRunNode","Surefire suite","Thu Dec 11 02:33:12 UTC 2025","broken","Thu Dec 11 02:33:28 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21251","checkRunNodeOne","Surefire suite","Thu Dec 11 02:31:00 UTC 2025","failed","Thu Dec 11 02:31:21 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","15351","checkRunNodeFour","Surefire suite","Thu Dec 11 02:31:58 UTC 2025","broken","Thu Dec 11 02:32:13 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","22742","checkRunNodeFive","Surefire suite","Thu Dec 11 02:32:13 UTC 2025","failed","Thu Dec 11 02:32:36 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","15424","checkRunNodeSix","Surefire suite","Thu Dec 11 02:32:36 UTC 2025","broken","Thu Dec 11 02:32:52 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15237","checkRunNodeZero","Surefire suite","Thu Dec 11 02:30:45 UTC 2025","broken","Thu Dec 11 02:31:00 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","14976","checkRunNodeTwo","Surefire suite","Thu Dec 11 02:31:21 UTC 2025","broken","Thu Dec 11 02:31:36 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","23229","checkRunNodeNine","Surefire suite","Thu Dec 11 02:33:28 UTC 2025","failed","Thu Dec 11 02:33:51 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
