"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17108","checkRunNodeTwo","Surefire suite","2026-06-08","broken","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21473","checkRunNodeNine","Surefire suite","2026-06-08","failed","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21790","checkRunNodeOne","Surefire suite","2026-06-08","failed","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","21207","checkRunNodeFive","Surefire suite","2026-06-08","failed","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14883","checkRunNodeSix","Surefire suite","2026-06-08","broken","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","14558","checkRunNodeFour","Surefire suite","2026-06-08","broken","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20378","checkRunNodeZero","Surefire suite","2026-06-08","broken","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21188","checkRunNodeSeven","Surefire suite","2026-06-08","failed","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22776","checkRunNodeThree","Surefire suite","2026-06-08","failed","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15732","checkRunNode","Surefire suite","2026-06-08","broken","2026-06-08","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
