"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24098","checkRunNodeFour","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20738","checkRunNodeThree","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21397","checkRunNodeSeven","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23021","checkRunNodeTwo","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21530","checkRunNodeFive","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21142","checkRunNodeNine","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","22747","checkRunNode","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","24505","checkRunNodeZero","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","22908","checkRunNodeSix","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21929","checkRunNodeOne","Surefire suite","2026-08-26","failed","2026-08-26","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
