"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24033","checkRunNodeFour","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20938","checkRunNodeNine","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","22665","checkRunNodeSix","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20721","checkRunNodeSeven","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21739","checkRunNodeFive","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20288","checkRunNodeThree","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","24942","checkRunNodeZero","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20952","checkRunNodeOne","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22686","checkRunNode","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","23434","checkRunNodeTwo","Surefire suite","2026-09-02","failed","2026-09-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
