"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19219","checkRunNodeZero","Surefire suite","2026-06-28","broken","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15928","checkRunNodeThree","Surefire suite","2026-06-28","failed","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21311","checkRunNodeOne","Surefire suite","2026-06-28","failed","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","16665","checkRunNodeNine","Surefire suite","2026-06-28","broken","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","17113","checkRunNodeFive","Surefire suite","2026-06-28","broken","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","22117","checkRunNodeSix","Surefire suite","2026-06-28","failed","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","16113","checkRunNodeTwo","Surefire suite","2026-06-28","broken","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","22315","checkRunNode","Surefire suite","2026-06-28","failed","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15673","checkRunNodeSeven","Surefire suite","2026-06-28","broken","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","20855","checkRunNodeFour","Surefire suite","2026-06-28","failed","2026-06-28","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
