"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23442","checkRunNode","Surefire suite","Wed Oct 15 02:18:29 UTC 2025","passed","Wed Oct 15 02:18:52 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21818","checkRunNodeOne","Surefire suite","Wed Oct 15 02:15:48 UTC 2025","failed","Wed Oct 15 02:16:10 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","24909","checkRunNodeFour","Surefire suite","Wed Oct 15 02:16:55 UTC 2025","passed","Wed Oct 15 02:17:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","25755","checkRunNodeSix","Surefire suite","Wed Oct 15 02:17:42 UTC 2025","passed","Wed Oct 15 02:18:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21004","checkRunNodeThree","Surefire suite","Wed Oct 15 02:16:34 UTC 2025","failed","Wed Oct 15 02:16:55 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","22837","checkRunNodeFive","Surefire suite","Wed Oct 15 02:17:19 UTC 2025","failed","Wed Oct 15 02:17:42 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","23840","checkRunNodeTwo","Surefire suite","Wed Oct 15 02:16:10 UTC 2025","passed","Wed Oct 15 02:16:34 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20790","checkRunNodeSeven","Surefire suite","Wed Oct 15 02:18:08 UTC 2025","failed","Wed Oct 15 02:18:29 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","34856","checkRunNodeZero","Surefire suite","Wed Oct 15 02:15:13 UTC 2025","passed","Wed Oct 15 02:15:48 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21434","checkRunNodeNine","Surefire suite","Wed Oct 15 02:18:52 UTC 2025","failed","Wed Oct 15 02:19:14 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
