"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21265","checkRunNodeNine","Surefire suite","Tue May 19 04:46:53 UTC 2026","failed","Tue May 19 04:47:14 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","14584","checkRunNodeSix","Surefire suite","Tue May 19 04:46:02 UTC 2026","broken","Tue May 19 04:46:17 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15143","checkRunNodeFour","Surefire suite","Tue May 19 04:45:26 UTC 2026","broken","Tue May 19 04:45:41 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","22145","checkRunNodeOne","Surefire suite","Tue May 19 04:44:27 UTC 2026","failed","Tue May 19 04:44:49 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","15594","checkRunNodeTwo","Surefire suite","Tue May 19 04:44:49 UTC 2026","broken","Tue May 19 04:45:04 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21237","checkRunNodeSeven","Surefire suite","Tue May 19 04:46:17 UTC 2026","failed","Tue May 19 04:46:38 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","20268","checkRunNodeZero","Surefire suite","Tue May 19 04:44:06 UTC 2026","broken","Tue May 19 04:44:27 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21237","checkRunNodeFive","Surefire suite","Tue May 19 04:45:41 UTC 2026","failed","Tue May 19 04:46:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","14531","checkRunNode","Surefire suite","Tue May 19 04:46:38 UTC 2026","broken","Tue May 19 04:46:53 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21435","checkRunNodeThree","Surefire suite","Tue May 19 04:45:04 UTC 2026","failed","Tue May 19 04:45:26 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
