"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23140","checkRunNodeFive","Surefire suite","2026-07-02","failed","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","22887","checkRunNodeFour","Surefire suite","2026-07-02","failed","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","15946","checkRunNodeOne","Surefire suite","2026-07-02","failed","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22325","checkRunNode","Surefire suite","2026-07-02","failed","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","16019","checkRunNodeThree","Surefire suite","2026-07-02","broken","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21520","checkRunNodeSix","Surefire suite","2026-07-02","failed","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20156","checkRunNodeZero","Surefire suite","2026-07-02","broken","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20666","checkRunNodeTwo","Surefire suite","2026-07-02","failed","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","15426","checkRunNodeSeven","Surefire suite","2026-07-02","broken","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","14898","checkRunNodeNine","Surefire suite","2026-07-02","broken","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
