"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15321","checkRunNodeZero","Surefire suite","2026-06-18","broken","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23238","checkRunNodeFive","Surefire suite","2026-06-18","failed","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","24162","checkRunNode","Surefire suite","2026-06-18","failed","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","13729","checkRunNodeFour","Surefire suite","2026-06-18","broken","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","13920","checkRunNodeSix","Surefire suite","2026-06-18","broken","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20565","checkRunNodeNine","Surefire suite","2026-06-18","failed","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21326","checkRunNodeOne","Surefire suite","2026-06-18","failed","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","14562","checkRunNodeTwo","Surefire suite","2026-06-18","broken","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21248","checkRunNodeSeven","Surefire suite","2026-06-18","failed","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22990","checkRunNodeThree","Surefire suite","2026-06-18","failed","2026-06-18","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
