"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21658","checkRunNodeSeven","Surefire suite","Sat Sep 20 02:10:13 UTC 2025","failed","Sat Sep 20 02:10:35 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","25993","checkRunNodeZero","Surefire suite","Sat Sep 20 02:07:28 UTC 2025","passed","Sat Sep 20 02:07:54 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","22960","checkRunNode","Surefire suite","Sat Sep 20 02:10:35 UTC 2025","passed","Sat Sep 20 02:10:58 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","32636","checkRunNodeSix","Surefire suite","Sat Sep 20 02:09:41 UTC 2025","failed","Sat Sep 20 02:10:13 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21505","checkRunNodeNine","Surefire suite","Sat Sep 20 02:10:58 UTC 2025","failed","Sat Sep 20 02:11:20 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21052","checkRunNodeThree","Surefire suite","Sat Sep 20 02:08:37 UTC 2025","failed","Sat Sep 20 02:08:58 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21114","checkRunNodeFive","Surefire suite","Sat Sep 20 02:09:20 UTC 2025","failed","Sat Sep 20 02:09:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21417","checkRunNodeFour","Surefire suite","Sat Sep 20 02:08:58 UTC 2025","passed","Sat Sep 20 02:09:20 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21139","checkRunNodeOne","Surefire suite","Sat Sep 20 02:07:54 UTC 2025","failed","Sat Sep 20 02:08:15 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22321","checkRunNodeTwo","Surefire suite","Sat Sep 20 02:08:15 UTC 2025","passed","Sat Sep 20 02:08:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
