"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30606","checkRunNodeThree","Surefire suite","Fri Aug 29 18:38:40 UTC 2025","failed","Fri Aug 29 18:39:11 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","30103","checkRunNodeSeven","Surefire suite","Fri Aug 29 18:40:29 UTC 2025","failed","Fri Aug 29 18:40:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","32080","checkRunNodeSix","Surefire suite","Fri Aug 29 18:40:39 UTC 2025","failed","Fri Aug 29 18:41:11 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","30391","checkRunNodeTwo","Surefire suite","Fri Aug 29 18:38:43 UTC 2025","failed","Fri Aug 29 18:39:13 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","29902","checkRunNode","Surefire suite","Fri Aug 29 18:40:31 UTC 2025","failed","Fri Aug 29 18:41:01 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","30202","checkRunNodeNine","Surefire suite","Fri Aug 29 18:40:45 UTC 2025","failed","Fri Aug 29 18:41:16 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","29907","checkRunNodeOne","Surefire suite","Fri Aug 29 18:38:26 UTC 2025","failed","Fri Aug 29 18:38:55 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","30023","checkRunNodeFour","Surefire suite","Fri Aug 29 18:38:44 UTC 2025","failed","Fri Aug 29 18:39:14 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","30217","checkRunNodeFive","Surefire suite","Fri Aug 29 18:38:29 UTC 2025","failed","Fri Aug 29 18:38:59 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","30313","checkRunNodeZero","Surefire suite","Fri Aug 29 18:38:27 UTC 2025","failed","Fri Aug 29 18:38:57 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","33396","checkRunNodeTen","Surefire suite","Fri Aug 29 18:40:45 UTC 2025","failed","Fri Aug 29 18:41:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTen"
