"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15616","checkRunNodeSeven","Surefire suite","Sat Aug 16 02:25:11 UTC 2025","failed","Sat Aug 16 02:25:27 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15604","checkRunNodeTen","Surefire suite","Sat Aug 16 02:25:59 UTC 2025","failed","Sat Aug 16 02:26:14 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTen"
"","15634","checkRunNodeFour","Surefire suite","Sat Aug 16 02:24:24 UTC 2025","failed","Sat Aug 16 02:24:40 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","34805","checkRunNodeZero","Surefire suite","Sat Aug 16 02:23:02 UTC 2025","failed","Sat Aug 16 02:23:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","15615","checkRunNodeNine","Surefire suite","Sat Aug 16 02:25:43 UTC 2025","failed","Sat Aug 16 02:25:58 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","15620","checkRunNode","Surefire suite","Sat Aug 16 02:25:27 UTC 2025","failed","Sat Aug 16 02:25:43 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","15621","checkRunNodeSix","Surefire suite","Sat Aug 16 02:24:56 UTC 2025","failed","Sat Aug 16 02:25:11 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","15682","checkRunNodeTwo","Surefire suite","Sat Aug 16 02:23:53 UTC 2025","failed","Sat Aug 16 02:24:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","15650","checkRunNodeFive","Surefire suite","Sat Aug 16 02:24:40 UTC 2025","failed","Sat Aug 16 02:24:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","15667","checkRunNodeThree","Surefire suite","Sat Aug 16 02:24:09 UTC 2025","failed","Sat Aug 16 02:24:24 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","15699","checkRunNodeOne","Surefire suite","Sat Aug 16 02:23:37 UTC 2025","failed","Sat Aug 16 02:23:53 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
