"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20591","checkRunNodeSeven","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","23705","checkRunNodeTwo","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","24259","checkRunNodeFour","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21069","checkRunNodeOne","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","24177","checkRunNodeSix","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20540","checkRunNodeNine","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","20894","checkRunNodeFive","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","26217","checkRunNodeZero","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23423","checkRunNode","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21255","checkRunNodeThree","Surefire suite","2026-08-16","failed","2026-08-16","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
