"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20521","checkRunNodeOne","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","23487","checkRunNodeTwo","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","26128","checkRunNodeZero","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23467","checkRunNodeFour","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20401","checkRunNodeSeven","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21889","checkRunNodeFive","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21166","checkRunNodeNine","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","23747","checkRunNode","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20718","checkRunNodeThree","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","24279","checkRunNodeSix","Surefire suite","2026-09-05","failed","2026-09-05","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
