"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23028","checkRunNode","Surefire suite","Tue Sep 16 02:12:53 UTC 2025","passed","Tue Sep 16 02:13:16 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20991","checkRunNodeThree","Surefire suite","Tue Sep 16 02:11:04 UTC 2025","failed","Tue Sep 16 02:11:25 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","20958","checkRunNodeSeven","Surefire suite","Tue Sep 16 02:12:32 UTC 2025","failed","Tue Sep 16 02:12:53 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","22964","checkRunNodeTwo","Surefire suite","Tue Sep 16 02:10:41 UTC 2025","passed","Tue Sep 16 02:11:04 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","30189","checkRunNodeZero","Surefire suite","Tue Sep 16 02:09:50 UTC 2025","passed","Tue Sep 16 02:10:20 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21528","checkRunNodeFive","Surefire suite","Tue Sep 16 02:11:47 UTC 2025","failed","Tue Sep 16 02:12:09 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20936","checkRunNodeOne","Surefire suite","Tue Sep 16 02:10:20 UTC 2025","failed","Tue Sep 16 02:10:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22632","checkRunNodeFour","Surefire suite","Tue Sep 16 02:11:25 UTC 2025","passed","Tue Sep 16 02:11:47 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20896","checkRunNodeNine","Surefire suite","Tue Sep 16 02:13:16 UTC 2025","failed","Tue Sep 16 02:13:37 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","23470","checkRunNodeSix","Surefire suite","Tue Sep 16 02:12:09 UTC 2025","passed","Tue Sep 16 02:12:32 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
