"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14668","checkRunNodeZero","Surefire suite","Sat Nov 29 02:19:18 UTC 2025","broken","Sat Nov 29 02:19:33 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","14505","checkRunNodeTwo","Surefire suite","Sat Nov 29 02:19:54 UTC 2025","broken","Sat Nov 29 02:20:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20967","checkRunNodeThree","Surefire suite","Sat Nov 29 02:20:08 UTC 2025","failed","Sat Nov 29 02:20:29 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21059","checkRunNodeOne","Surefire suite","Sat Nov 29 02:19:33 UTC 2025","failed","Sat Nov 29 02:19:54 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","13782","checkRunNode","Surefire suite","Sat Nov 29 02:21:40 UTC 2025","broken","Sat Nov 29 02:21:54 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","22467","checkRunNodeNine","Surefire suite","Sat Nov 29 02:21:54 UTC 2025","failed","Sat Nov 29 02:22:16 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21190","checkRunNodeSeven","Surefire suite","Sat Nov 29 02:21:19 UTC 2025","failed","Sat Nov 29 02:21:40 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","13416","checkRunNodeFour","Surefire suite","Sat Nov 29 02:20:29 UTC 2025","broken","Sat Nov 29 02:20:43 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","15072","checkRunNodeSix","Surefire suite","Sat Nov 29 02:21:04 UTC 2025","broken","Sat Nov 29 02:21:19 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","20959","checkRunNodeFive","Surefire suite","Sat Nov 29 02:20:43 UTC 2025","failed","Sat Nov 29 02:21:04 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
