"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23976","checkRunNodeTwo","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","20704","checkRunNodeNine","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","23792","checkRunNodeFour","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","25917","checkRunNodeZero","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21373","checkRunNodeThree","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21593","checkRunNodeFive","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","20487","checkRunNodeOne","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","23551","checkRunNode","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21402","checkRunNodeSeven","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","25261","checkRunNodeSix","Surefire suite","2026-08-14","failed","2026-08-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
