"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23357","checkRunNodeTwo","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","23474","checkRunNodeFour","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","20722","checkRunNodeOne","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","25996","checkRunNodeZero","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20754","checkRunNodeThree","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21163","checkRunNodeFive","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","23442","checkRunNodeSix","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","23961","checkRunNode","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20396","checkRunNodeSeven","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","20458","checkRunNodeNine","Surefire suite","2026-09-14","failed","2026-09-14","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
