"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21184","checkRunNodeFive","Surefire suite","Tue Dec 16 02:31:32 UTC 2025","failed","Tue Dec 16 02:31:53 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","15643","checkRunNodeZero","Surefire suite","Tue Dec 16 02:30:04 UTC 2025","broken","Tue Dec 16 02:30:20 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","20974","checkRunNodeThree","Surefire suite","Tue Dec 16 02:30:56 UTC 2025","failed","Tue Dec 16 02:31:17 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","14926","checkRunNodeFour","Surefire suite","Tue Dec 16 02:31:17 UTC 2025","broken","Tue Dec 16 02:31:32 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","14973","checkRunNodeTwo","Surefire suite","Tue Dec 16 02:30:41 UTC 2025","broken","Tue Dec 16 02:30:56 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21420","checkRunNodeNine","Surefire suite","Tue Dec 16 02:32:46 UTC 2025","failed","Tue Dec 16 02:33:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","21206","checkRunNodeOne","Surefire suite","Tue Dec 16 02:30:20 UTC 2025","failed","Tue Dec 16 02:30:41 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","22813","checkRunNodeSeven","Surefire suite","Tue Dec 16 02:32:08 UTC 2025","failed","Tue Dec 16 02:32:31 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","15574","checkRunNode","Surefire suite","Tue Dec 16 02:32:31 UTC 2025","broken","Tue Dec 16 02:32:46 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","14702","checkRunNodeSix","Surefire suite","Tue Dec 16 02:31:53 UTC 2025","broken","Tue Dec 16 02:32:08 UTC 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
