"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16599","checkRunNodeTwo","Surefire suite","Fri Mar 13 03:17:08 UTC 2026","broken","Fri Mar 13 03:17:25 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","14502","checkRunNode","Surefire suite","Fri Mar 13 03:19:06 UTC 2026","broken","Fri Mar 13 03:19:21 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","20620","checkRunNodeSeven","Surefire suite","Fri Mar 13 03:18:46 UTC 2026","failed","Fri Mar 13 03:19:06 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","18783","checkRunNodeZero","Surefire suite","Fri Mar 13 03:16:28 UTC 2026","broken","Fri Mar 13 03:16:47 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","23912","checkRunNodeSix","Surefire suite","Fri Mar 13 03:18:22 UTC 2026","failed","Fri Mar 13 03:18:46 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","21717","checkRunNodeOne","Surefire suite","Fri Mar 13 03:16:47 UTC 2026","failed","Fri Mar 13 03:17:08 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","21230","checkRunNodeThree","Surefire suite","Fri Mar 13 03:17:25 UTC 2026","failed","Fri Mar 13 03:17:46 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
"","21090","checkRunNodeFive","Surefire suite","Fri Mar 13 03:18:01 UTC 2026","failed","Fri Mar 13 03:18:22 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","21586","checkRunNodeNine","Surefire suite","Fri Mar 13 03:19:21 UTC 2026","failed","Fri Mar 13 03:19:42 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","14587","checkRunNodeFour","Surefire suite","Fri Mar 13 03:17:46 UTC 2026","broken","Fri Mar 13 03:18:01 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
