"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16085","checkRunNodeSix","Surefire suite","Sun May 24 04:51:00 UTC 2026","broken","Sun May 24 04:51:16 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSix"
"","14914","checkRunNode","Surefire suite","Sun May 24 04:51:37 UTC 2026","broken","Sun May 24 04:51:52 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNode"
"","21645","checkRunNodeOne","Surefire suite","Sun May 24 04:49:24 UTC 2026","failed","Sun May 24 04:49:46 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeOne"
"","15677","checkRunNodeTwo","Surefire suite","Sun May 24 04:49:46 UTC 2026","broken","Sun May 24 04:50:02 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeTwo"
"","21036","checkRunNodeFive","Surefire suite","Sun May 24 04:50:38 UTC 2026","failed","Sun May 24 04:51:00 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFive"
"","15418","checkRunNodeFour","Surefire suite","Sun May 24 04:50:23 UTC 2026","broken","Sun May 24 04:50:38 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeFour"
"","21223","checkRunNodeSeven","Surefire suite","Sun May 24 04:51:16 UTC 2026","failed","Sun May 24 04:51:37 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeSeven"
"","21163","checkRunNodeNine","Surefire suite","Sun May 24 04:51:52 UTC 2026","failed","Sun May 24 04:52:13 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeNine"
"","19205","checkRunNodeZero","Surefire suite","Sun May 24 04:49:05 UTC 2026","broken","Sun May 24 04:49:24 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeZero"
"","21284","checkRunNodeThree","Surefire suite","Sun May 24 04:50:02 UTC 2026","failed","Sun May 24 04:50:23 UTC 2026","tests.LoginTest","Surefire test","tests.LoginTest","checkRunNodeThree"
